pickup_community_area,fare,trip_start_month,trip_start_hour,trip_start_day,trip_start_timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_miles,pickup_census_tract,dropoff_census_tract,payment_type,company,trip_seconds,dropoff_community_area,tips
5,27.25,12,5,3,1386653400,41.947791586,-87.683834942,41.980264315,-87.913624596,0.8,,,Cash,Blue Ribbon Taxi Association Inc.,1320,76,0.0
5,7.25,12,1,1,1388281500,41.947791586,-87.683834942,41.953582125,-87.72345239,0.0,,,Credit Card,Blue Ribbon Taxi Association Inc.,360,16,2.0
5,7.05,9,21,6,1379711700,41.947791586,-87.683834942,41.953582125,-87.72345239,2.0,,,Cash,,420,16,0.0
5,6.65,2,1,7,1392427800,41.947791586,-87.683834942,41.953582125,-87.72345239,1.7,,,Cash,Taxi Affiliation Services,300,16,0.0
5,9.65,4,3,7,1428116400,41.947791586,-87.683834942,41.953582125,-87.72345239,3.1,,,Credit Card,Northwest Management LLC,600,16,3.0
5,5.65,8,23,1,1407714300,41.947791586,-87.683834942,41.944226601,-87.655998182,0.13,,,Cash,,240,6,0.0
5,6.25,4,0,3,1428364800,41.947791586,-87.683834942,41.944226601,-87.655998182,0.0,,,Credit Card,Blue Ribbon Taxi Association Inc.,420,6,6.0
5,7.45,5,17,3,1399398300,41.947791586,-87.683834942,41.944226601,-87.655998182,1.9,,,Cash,,600,6,0.0
5,7.65,11,20,3,1384893000,41.947791586,-87.683834942,41.944226601,-87.655998182,2.0,,,Cash,,480,6,0.0
5,5.85,7,23,3,1406674800,41.947791586,-87.683834942,41.944226601,-87.655998182,1.1,,,Cash,,300,6,0.0
5,6.65,9,0,7,1441413000,41.947791586,-87.683834942,41.944226601,-87.655998182,1.5,,,Cash,,360,6,0.0
5,5.45,1,2,7,1388801700,41.947791586,-87.683834942,41.944226601,-87.655998182,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,300,6,0.0
5,6.85,10,23,1,1444605300,41.947791586,-87.683834942,41.944226601,-87.655998182,1.8,,,Credit Card,Taxi Affiliation Services,360,6,1.0
5,7.45,6,23,1,1370216700,41.947791586,-87.683834942,41.944226601,-87.655998182,0.0,,,Cash,Taxi Affiliation Services,480,6,0.0
5,10.45,7,20,5,1374784200,41.947791586,-87.683834942,41.944226601,-87.655998182,0.1,,,Credit Card,Dispatch Taxi Affiliation,900,6,2.6
5,7.0,8,18,4,1472668200,41.947791586,-87.683834942,41.944226601,-87.655998182,1.3,,,Credit Card,Taxi Affiliation Services,420,6,2.0
5,6.45,3,5,1,1425793500,41.947791586,-87.683834942,41.944226601,-87.655998182,1.8,,,Credit Card,,240,6,1.0
5,8.25,9,17,6,1380301200,41.947791586,-87.683834942,41.944226601,-87.655998182,0.0,,,Cash,Choice Taxi Association,660,6,0.0
5,11.05,4,0,7,1398470400,41.947791586,-87.683834942,41.983636307,-87.723583185,0.2,,,Cash,Taxi Affiliation Services,840,13,0.0
5,13.45,5,15,4,1430927100,41.947791586,-87.683834942,41.983636307,-87.723583185,4.4,,,Cash,Taxi Affiliation Services,1200,13,0.0
5,3.25,5,12,2,1369053900,41.947791586,-87.683834942,41.947791586,-87.683834942,0.0,,,Cash,Chicago Elite Cab Corp.,0,5,0.0
5,4.85,10,3,7,1443842100,41.947791586,-87.683834942,41.947791586,-87.683834942,0.1,,,Cash,,240,5,0.0
5,5.25,5,4,2,1369627200,41.947791586,-87.683834942,41.947791586,-87.683834942,1.0,,,Cash,,72120,5,0.0
5,16.25,10,21,6,1414184400,41.947791586,-87.683834942,41.947791586,-87.683834942,0.0,,,Cash,,1980,5,0.0
5,3.45,4,2,4,1429669800,41.947791586,-87.683834942,41.947791586,-87.683834942,0.1,,,Cash,,60,5,0.0
5,15.45,2,14,5,1392904800,41.947791586,-87.683834942,41.874005383,-87.66351755,5.3,,,Credit Card,Dispatch Taxi Affiliation,1440,28,4.55
5,9.05,3,20,1,1394397000,41.947791586,-87.683834942,41.922686284,-87.649488729,2.3,,,Credit Card,Dispatch Taxi Affiliation,840,7,2.0
5,9.65,4,0,7,1365813900,41.947791586,-87.683834942,41.922686284,-87.649488729,0.1,,,Cash,Taxi Affiliation Services,600,7,0.0
5,13.25,2,23,6,1393629300,41.947791586,-87.683834942,41.922686284,-87.649488729,4.9,,,Cash,Taxi Affiliation Services,900,7,0.0
5,9.25,7,19,3,1437505200,41.947791586,-87.683834942,41.968069,-87.721559063,1.8,,,Cash,Dispatch Taxi Affiliation,960,14,0.0
5,7.85,11,18,7,1448131500,41.947791586,-87.683834942,41.968069,-87.721559063,2.5,,,Credit Card,,480,14,3.0
5,8.05,9,19,6,1379099700,41.947791586,-87.683834942,41.975170943,-87.687515515,1.9,,,Cash,,660,4,0.0
5,8.85,6,1,7,1434762900,41.947791586,-87.683834942,41.92276062,-87.699155343,2.4,,,Cash,Taxi Affiliation Services,660,22,0.0
5,11.25,8,1,7,1408150800,41.947791586,-87.683834942,41.9867118,-87.663416405,4.3,,,Cash,Northwest Management LLC,720,77,0.0
5,9.45,9,0,7,1410567300,41.947791586,-87.683834942,41.9867118,-87.663416405,0.1,,,Cash,Taxi Affiliation Services,720,77,0.0
7,11.05,5,18,7,1399744800,41.914585709,-87.645966207,41.892507781,-87.626214906,2.5,,17031081500,Cash,KOAM Taxi Association,1140,8,0.0
7,6.65,5,23,7,1399764600,41.914585709,-87.645966207,41.938232293,-87.646782081,0.0,,17031063100,Cash,Taxi Affiliation Services,480,6,0.0
7,5.85,3,20,7,1395520200,41.914585709,-87.645966207,41.92926299,-87.635890954,1.1,,17031070101,Cash,,300,7,0.0
7,9.65,3,16,7,1393690500,41.914585709,-87.645966207,41.942691844,-87.651770507,0.0,,17031062100,Cash,Blue Ribbon Taxi Association Inc.,1020,6,0.0
7,6.65,5,0,7,1401494400,41.914585709,-87.645966207,41.90749193,-87.63576009,0.0,,17031080300,Cash,Taxi Affiliation Services,480,8,0.0
33,25.05,2,0,1,1422750600,41.861280847,-87.630580061,41.9725808,-87.694001061,10.6,,17031040201,Cash,Taxi Affiliation Services,1680,4,0.0
2,3.25,10,18,7,1443896100,42.001315924,-87.693637494,42.001315924,-87.693637494,0.0,,17031020602,Cash,Taxi Affiliation Services,60,2,0.0
8,3.25,3,21,5,1363900500,41.892072635,-87.628874157,,,0.0,,,Cash,Taxi Affiliation Services,0,,0.0
8,30.05,7,19,4,1438197300,41.892072635,-87.628874157,,,14.6,,,Credit Card,,1440,,7.66
8,5.45,12,2,7,1387592100,41.892072635,-87.628874157,41.892507781,-87.626214906,0.9,,17031081500,Cash,Dispatch Taxi Affiliation,240,8,0.0
8,8.0,3,12,6,1458909000,41.892072635,-87.628874157,41.892507781,-87.626214906,0.1,,17031081500,Cash,Blue Ribbon Taxi Association Inc.,1200,8,0.0
8,4.65,6,23,6,1371858300,41.892072635,-87.628874157,41.892507781,-87.626214906,0.0,,17031081500,Cash,Taxi Affiliation Services,180,8,0.0
8,3.85,3,21,1,1394400600,41.892072635,-87.628874157,41.892507781,-87.626214906,0.2,,17031081500,Cash,Taxi Affiliation Services,60,8,0.0
8,4.84,7,15,4,1404918900,41.892072635,-87.628874157,41.892507781,-87.626214906,0.8,,17031081500,Cash,,60,8,0.0
8,5.05,12,13,6,1417785300,41.892072635,-87.628874157,41.892507781,-87.626214906,0.7,,17031081500,Credit Card,Choice Taxi Association,300,8,2.0
8,4.85,10,21,4,1412199900,41.892072635,-87.628874157,41.892042136,-87.63186395,0.5,,17031081700,Cash,Taxi Affiliation Services,300,8,0.0
8,4.45,4,2,6,1365129900,41.892072635,-87.628874157,41.892042136,-87.63186395,0.0,,17031081700,Cash,Northwest Management LLC,120,8,0.0
8,5.25,3,3,6,1363318200,41.892072635,-87.628874157,41.892042136,-87.63186395,0.0,,17031081700,Cash,Taxi Affiliation Services,300,8,0.0
8,5.45,12,8,5,1418287500,41.892072635,-87.628874157,41.892042136,-87.63186395,0.9,,17031081700,Cash,Dispatch Taxi Affiliation,300,8,0.0
8,5.05,1,0,7,1422664200,41.892072635,-87.628874157,41.892042136,-87.63186395,0.2,,17031081700,Cash,,300,8,0.0
8,4.45,12,19,3,1387306800,41.892072635,-87.628874157,41.892042136,-87.63186395,0.4,,17031081700,Credit Card,,180,8,3.0
8,3.65,3,18,7,1393698600,41.892072635,-87.628874157,41.892042136,-87.63186395,0.2,,17031081700,Cash,,60,8,0.0
8,5.25,10,1,6,1444355100,41.892072635,-87.628874157,41.892042136,-87.63186395,1.1,,17031081700,Cash,,300,8,0.0
8,12.45,4,3,7,1366428600,41.892072635,-87.628874157,41.953400044,-87.646007066,4.9,,17031060800,Cash,,480,6,0.0
8,11.05,12,20,3,1417553100,41.892072635,-87.628874157,41.93057857,-87.642206313,3.6,,17031070102,Credit Card,Choice Taxi Association,720,7,0.95
8,35.05,7,8,1,1374395400,41.892072635,-87.628874157,41.97907082,-87.903039661,0.0,,17031980000,Cash,Taxi Affiliation Services,1200,76,0.0
8,35.85,4,16,1,1428857100,41.892072635,-87.628874157,41.97907082,-87.903039661,1.0,,17031980000,Credit Card,Taxi Affiliation Services,2160,76,7.95
8,40.45,7,14,6,1373640300,41.892072635,-87.628874157,41.97907082,-87.903039661,1.0,,17031980000,Credit Card,Taxi Affiliation Services,3180,76,8.45
8,37.05,8,18,3,1438711200,41.892072635,-87.628874157,41.97907082,-87.903039661,1.1,,17031980000,Credit Card,Taxi Affiliation Services,2640,76,8.1
8,35.25,2,12,5,1392897600,41.892072635,-87.628874157,41.97907082,-87.903039661,17.3,,17031980000,Credit Card,Taxi Affiliation Services,1560,76,7.05
8,43.0,3,10,3,1459247400,41.892072635,-87.628874157,41.97907082,-87.903039661,1.0,,17031980000,Cash,Taxi Affiliation Services,1500,76,0.0
8,4.25,11,2,1,1385259300,41.892072635,-87.628874157,41.900265687,-87.63210922,0.0,,17031081000,Cash,Blue Ribbon Taxi Association Inc.,240,8,0.0
8,4.84,6,20,7,1433621700,41.892072635,-87.628874157,41.900265687,-87.63210922,0.6,,17031081000,Cash,,180,8,0.0
8,5.65,1,2,7,1420856100,41.892072635,-87.628874157,41.900265687,-87.63210922,0.0,,17031081000,Cash,Blue Ribbon Taxi Association Inc.,360,8,0.0
8,9.25,4,4,7,1367037000,41.892072635,-87.628874157,41.914747305,-87.654007029,0.1,,17031832600,Credit Card,Taxi Affiliation Services,720,7,2.15
8,9.25,7,20,1,1436733900,41.892072635,-87.628874157,41.914747305,-87.654007029,0.0,,17031832600,Credit Card,Blue Ribbon Taxi Association Inc.,720,7,2.0
8,12.05,10,21,4,1446068700,41.892072635,-87.628874157,41.928967266,-87.656156831,3.4,,17031070400,Credit Card,KOAM Taxi Association,1020,7,2.4
8,10.85,9,0,7,1410567300,41.892072635,-87.628874157,41.921778188,-87.651061884,3.5,,17031071100,Credit Card,,840,7,2.0
8,10.65,8,17,5,1407431700,41.892072635,-87.628874157,41.921778188,-87.651061884,3.4,,17031071100,Cash,Dispatch Taxi Affiliation,1020,7,0.0
8,6.65,11,23,6,1383346800,41.892072635,-87.628874157,41.914616286,-87.631717366,0.0,,17031071500,Cash,Dispatch Taxi Affiliation,420,7,0.0
8,8.5,3,18,5,1459448100,41.892072635,-87.628874157,41.914616286,-87.631717366,1.8,,17031071500,Cash,Choice Taxi Association,660,7,0.0
8,7.25,11,2,7,1383360300,41.892072635,-87.628874157,41.914616286,-87.631717366,1.8,,17031071500,Credit Card,Taxi Affiliation Services,480,7,2.0
8,16.45,11,12,7,1384001100,41.892072635,-87.628874157,41.938391258,-87.63857492,4.6,,17031063200,Cash,,1680,6,0.0
8,7.85,6,2,1,1403404200,41.892072635,-87.628874157,41.877406123,-87.621971652,0.1,,17031320400,Cash,Taxi Affiliation Services,480,32,0.0
8,5.85,9,23,5,1409874300,41.892072635,-87.628874157,41.877406123,-87.621971652,1.1,,17031320400,Cash,Northwest Management LLC,300,32,0.0
8,12.65,1,20,6,1420833600,41.892072635,-87.628874157,41.938232293,-87.646782081,0.0,,17031063100,Cash,Taxi Affiliation Services,1080,6,0.0
8,9.05,7,3,1,1374980400,41.892072635,-87.628874157,41.859349715,-87.617358006,2.3,,17031330100,Cash,Choice Taxi Association,720,33,0.0
8,10.65,6,11,6,1403264700,41.892072635,-87.628874157,41.859349715,-87.617358006,0.31,,17031330100,Credit Card,,900,33,3.0
8,12.05,7,15,6,1405090800,41.892072635,-87.628874157,41.859349715,-87.617358006,3.3,,17031330100,Cash,585 - Valley Cab Co,1140,33,0.0
8,10.25,2,8,5,1362041100,41.892072635,-87.628874157,41.859349715,-87.617358006,0.0,,17031330100,Credit Card,Dispatch Taxi Affiliation,720,33,3.05
8,8.25,9,0,2,1411345800,41.892072635,-87.628874157,41.859349715,-87.617358006,0.1,,17031330100,Cash,Taxi Affiliation Services,480,33,0.0
8,10.45,11,0,7,1447460100,41.892072635,-87.628874157,41.906025969,-87.675311622,0.0,,17031241400,Credit Card,Blue Ribbon Taxi Association Inc.,720,24,2.45
8,10.45,8,22,7,1438468200,41.892072635,-87.628874157,41.906025969,-87.675311622,3.3,,17031241400,Cash,Dispatch Taxi Affiliation,780,24,0.0
8,6.25,10,22,1,1445207400,41.892072635,-87.628874157,41.892658108,-87.652534484,1.4,,17031243500,Credit Card,,360,24,2.0
8,7.25,3,0,7,1394238600,41.892072635,-87.628874157,41.892658108,-87.652534484,0.0,,17031243500,Credit Card,Taxi Affiliation Services,540,24,2.0
8,5.85,12,21,3,1417554900,41.892072635,-87.628874157,41.897983898,-87.641491533,1.1,,17031081900,Cash,Choice Taxi Association,420,8,0.0
8,9.85,4,2,1,1430016300,41.892072635,-87.628874157,41.899589796,-87.674719134,3.1,,17031242200,Cash,,660,24,0.0
8,9.25,3,23,6,1363391100,41.892072635,-87.628874157,41.899506548,-87.679600287,0.1,,17031242300,Cash,Taxi Affiliation Services,600,24,0.0
8,8.45,7,19,4,1438199100,41.892072635,-87.628874157,41.907520075,-87.6266589,1.6,,17031080100,Cash,Taxi Affiliation Services,780,8,0.0
8,17.85,9,23,5,1378422000,41.892072635,-87.628874157,41.987225558,-87.664937724,0.75,,17031030500,Cash,,960,77,0.0
8,11.85,6,1,4,1435107600,41.892072635,-87.628874157,41.847431547,-87.663528686,3.4,,17031843200,Cash,KOAM Taxi Association,960,31,0.0
8,6.65,10,1,7,1445044500,41.892072635,-87.628874157,41.905857769,-87.630865027,1.2,,17031080202,Credit Card,Choice Taxi Association,480,8,2.0
8,8.85,9,1,6,1409878800,41.892072635,-87.628874157,41.922082541,-87.634156093,2.7,,17031071400,Credit Card,Choice Taxi Association,480,7,2.0
8,8.25,5,20,4,1431547200,41.892072635,-87.628874157,41.922082541,-87.634156093,2.1,,17031071400,Cash,,600,7,0.0
8,5.45,9,0,3,1443485700,41.892072635,-87.628874157,41.890922026,-87.618868355,0.9,,17031081403,Cash,,240,8,0.0
8,9.25,12,22,5,1451601900,41.892072635,-87.628874157,41.890922026,-87.618868355,0.8,,17031081403,Cash,,960,8,0.0
8,5.45,4,19,2,1364843700,41.892072635,-87.628874157,41.890922026,-87.618868355,0.9,,17031081403,Cash,,300,8,0.0
8,4.45,6,1,3,1402968600,41.892072635,-87.628874157,41.890922026,-87.618868355,0.5,,17031081403,Cash,Taxi Affiliation Services,180,8,0.0
8,4.65,2,15,1,1391353200,41.892072635,-87.628874157,41.890922026,-87.618868355,0.4,,17031081403,Credit Card,,180,8,1.0
8,5.05,11,4,7,1448685000,41.892072635,-87.628874157,41.890922026,-87.618868355,0.0,,17031081403,Cash,Taxi Affiliation Services,240,8,0.0
8,8.5,8,13,7,1470491100,41.892072635,-87.628874157,41.890922026,-87.618868355,1.0,,17031081403,Cash,,840,8,0.0
8,4.25,1,8,3,1422346500,41.892072635,-87.628874157,41.890922026,-87.618868355,0.4,,17031081403,Credit Card,,180,8,1.0
8,5.25,11,16,7,1416067200,41.892072635,-87.628874157,41.890922026,-87.618868355,0.5,,17031081403,Credit Card,Taxi Affiliation Services,360,8,2.0
8,14.85,6,18,3,1372184100,41.892072635,-87.628874157,41.827437232,-87.632558769,5.8,,17031340600,Cash,,840,34,0.0
8,13.25,4,2,1,1365904800,41.892072635,-87.628874157,41.921125914,-87.699754406,5.1,,17031221300,Cash,,660,22,0.0
8,12.05,4,22,6,1398465900,41.892072635,-87.628874157,41.921273105,-87.68508211,4.2,,17031221600,Credit Card,Choice Taxi Association,720,22,3.0
8,4.85,2,21,6,1423259100,41.892072635,-87.628874157,41.884987192,-87.620992913,0.0,,17031320100,Credit Card,Taxi Affiliation Services,240,32,2.0
8,6.25,7,22,6,1405720800,41.892072635,-87.628874157,41.884987192,-87.620992913,1.1,,17031320100,Cash,,480,32,0.0
8,5.05,4,13,7,1398519000,41.892072635,-87.628874157,41.884987192,-87.620992913,0.8,,17031320100,Cash,,180,32,0.0
8,6.25,10,8,2,1412583300,41.892072635,-87.628874157,41.884987192,-87.620992913,1.1,,17031320100,Cash,,420,32,0.0
8,4.85,3,4,1,1394340300,41.892072635,-87.628874157,41.884987192,-87.620992913,0.7,,17031320100,Cash,Northwest Management LLC,240,32,0.0
8,5.75,4,21,6,1459544400,41.892072635,-87.628874157,41.884987192,-87.620992913,0.8,,17031320100,Credit Card,,300,32,3.0
8,28.05,1,15,5,1421335800,41.892072635,-87.628874157,41.884987192,-87.620992913,12.5,,17031320100,Credit Card,,1680,32,6.0
8,4.85,1,15,4,1422459900,41.892072635,-87.628874157,41.884987192,-87.620992913,0.0,,17031320100,Cash,Taxi Affiliation Services,180,32,0.0
8,12.45,6,2,6,1372387500,41.892072635,-87.628874157,41.929272532,-87.673807238,0.2,,17031070700,Credit Card,Taxi Affiliation Services,660,7,2.65
8,8.05,7,9,4,1404294300,41.892072635,-87.628874157,41.880994471,-87.632746489,1.4,,17031839100,Cash,Taxi Affiliation Services,780,32,0.0
8,5.0,12,13,4,1481722200,41.892072635,-87.628874157,41.880994471,-87.632746489,0.6,,17031839100,Cash,,240,32,0.0
8,6.05,10,0,6,1443744000,41.892072635,-87.628874157,41.880994471,-87.632746489,1.1,,17031839100,Credit Card,Taxi Affiliation Services,300,32,2.0
8,7.65,5,8,4,1432109700,41.892072635,-87.628874157,41.880994471,-87.632746489,0.0,,17031839100,Cash,Blue Ribbon Taxi Association Inc.,540,32,0.0
8,7.65,1,20,4,1389212100,41.892072635,-87.628874157,41.880994471,-87.632746489,1.9,,17031839100,Cash,,660,32,0.0
8,7.45,5,8,6,1401438600,41.892072635,-87.628874157,41.880994471,-87.632746489,0.1,,17031839100,Credit Card,,720,32,2.0
8,7.05,12,14,5,1387463400,41.892072635,-87.628874157,41.880994471,-87.632746489,1.5,,17031839100,Cash,Dispatch Taxi Affiliation,600,32,0.0
8,5.65,10,17,5,1413478800,41.892072635,-87.628874157,41.880994471,-87.632746489,1.0,,17031839100,Credit Card,Dispatch Taxi Affiliation,300,32,1.0
8,5.45,4,9,5,1397122200,41.892072635,-87.628874157,41.880994471,-87.632746489,0.0,,17031839100,Credit Card,Taxi Affiliation Services,300,32,3.0
8,5.45,12,22,4,1450909800,41.892072635,-87.628874157,41.880994471,-87.632746489,0.0,,17031839100,Credit Card,Taxi Affiliation Services,240,32,2.0
8,5.65,9,8,2,1380528000,41.892072635,-87.628874157,41.880994471,-87.632746489,0.0,,17031839100,Credit Card,Blue Ribbon Taxi Association Inc.,300,32,1.0
8,9.05,3,20,2,1364242500,41.892072635,-87.628874157,41.880994471,-87.632746489,2.3,,17031839100,Cash,,780,32,0.0
8,4.85,11,23,3,1385508600,41.892072635,-87.628874157,41.880994471,-87.632746489,0.0,,17031839100,Cash,Taxi Affiliation Services,240,32,0.0
8,5.65,4,9,4,1366795800,41.892072635,-87.628874157,41.880994471,-87.632746489,1.0,,17031839100,Credit Card,,360,32,3.0
8,6.45,9,17,4,1441213200,41.892072635,-87.628874157,41.880994471,-87.632746489,0.9,,17031839100,Credit Card,Taxi Affiliation Services,540,32,1.0
8,4.85,2,11,2,1392636600,41.892072635,-87.628874157,41.880994471,-87.632746489,0.8,,17031839100,Cash,Dispatch Taxi Affiliation,300,32,0.0
8,6.05,1,23,3,1358291700,41.892072635,-87.628874157,41.880994471,-87.632746489,0.0,,17031839100,Cash,Dispatch Taxi Affiliation,300,32,0.0
8,5.45,7,8,3,1373356800,41.892072635,-87.628874157,41.880994471,-87.632746489,1.0,,17031839100,Credit Card,Dispatch Taxi Affiliation,240,32,4.0
8,6.25,10,23,6,1446248700,41.892072635,-87.628874157,41.880994471,-87.632746489,1.1,,17031839100,Cash,Top Cab Affiliation,480,32,0.0
8,6.45,12,20,4,1386793800,41.892072635,-87.628874157,41.880994471,-87.632746489,1.4,,17031839100,Cash,Dispatch Taxi Affiliation,420,32,0.0
8,5.45,11,14,6,1385130600,41.892072635,-87.628874157,41.880994471,-87.632746489,0.0,,17031839100,Cash,Taxi Affiliation Services,360,32,0.0
8,6.05,12,9,4,1419413400,41.892072635,-87.628874157,41.880994471,-87.632746489,0.0,,17031839100,Credit Card,Blue Ribbon Taxi Association Inc.,360,32,1.5
8,5.45,12,7,5,1386833400,41.892072635,-87.628874157,41.880994471,-87.632746489,1.0,,17031839100,Credit Card,Choice Taxi Association,240,32,1.0
8,6.25,8,12,7,1438433100,41.892072635,-87.628874157,41.880994471,-87.632746489,0.9,,17031839100,Cash,Taxi Affiliation Services,480,32,0.0
8,10.25,5,1,2,1369013400,41.892072635,-87.628874157,41.880994471,-87.632746489,0.0,,17031839100,Credit Card,Taxi Affiliation Services,720,32,2.25
8,6.65,10,8,5,1381394700,41.892072635,-87.628874157,41.880994471,-87.632746489,0.8,,17031839100,Cash,,540,32,0.0
8,7.25,9,10,5,1472724900,41.892072635,-87.628874157,41.880994471,-87.632746489,1.2,,17031839100,Cash,,480,32,0.0
8,6.85,12,20,3,1388521800,41.892072635,-87.628874157,41.880994471,-87.632746489,1.3,,17031839100,Cash,Taxi Affiliation Services,600,32,0.0
8,4.65,2,17,7,1423935000,41.892072635,-87.628874157,41.880994471,-87.632746489,0.4,,17031839100,Cash,,240,32,0.0
8,5.65,11,9,2,1416216600,41.892072635,-87.628874157,41.880994471,-87.632746489,0.7,,17031839100,Cash,Choice Taxi Association,360,32,0.0
8,4.65,9,22,6,1442613600,41.892072635,-87.628874157,41.880994471,-87.632746489,0.3,,17031839100,Cash,Taxi Affiliation Services,240,32,0.0
8,7.05,5,1,2,1401067800,41.892072635,-87.628874157,41.88528132,-87.6572332,1.6,,17031833000,Cash,,420,28,0.0
8,8.25,1,20,7,1390680000,41.892072635,-87.628874157,41.88528132,-87.6572332,0.1,,17031833000,Cash,Taxi Affiliation Services,720,28,0.0
8,9.05,12,19,6,1418412600,41.892072635,-87.628874157,41.88528132,-87.6572332,1.8,,17031833000,Cash,Choice Taxi Association,840,28,0.0
8,12.25,5,19,4,1431545400,41.892072635,-87.628874157,41.88528132,-87.6572332,1.7,,17031833000,Cash,Taxi Affiliation Services,1500,28,0.0
8,7.45,3,20,1,1393790400,41.892072635,-87.628874157,41.88528132,-87.6572332,0.0,,17031833000,Cash,Taxi Affiliation Services,600,28,0.0
8,8.44,3,19,6,1395431100,41.892072635,-87.628874157,41.88528132,-87.6572332,2.2,,17031833000,Cash,,660,28,0.0
8,8.85,8,22,7,1377988200,41.892072635,-87.628874157,41.92926299,-87.635890954,0.26,,17031070101,Cash,,600,7,0.0
8,5.05,1,9,4,1388568600,41.892072635,-87.628874157,41.891971508,-87.612945414,0.8,,17031081402,Credit Card,,180,8,3.0
8,6.25,2,22,7,1391896800,41.892072635,-87.628874157,41.891971508,-87.612945414,0.0,,17031081402,Credit Card,Taxi Affiliation Services,420,8,2.0
8,6.85,10,10,5,1443696300,41.892072635,-87.628874157,41.891971508,-87.612945414,0.0,,17031081402,Cash,Taxi Affiliation Services,540,8,0.0
8,6.85,9,15,4,1409756400,41.892072635,-87.628874157,41.891971508,-87.612945414,0.9,,17031081402,Cash,,600,8,0.0
